Date,Stock,Returns
2022-05-27,Tilray (TLRY),-1.47368782445004
2022-05-27,Virgin Galactic (SPCE),4.02878010780773
2022-05-31,AMC Entertainment (AMC),11.472003200443941
2022-05-31,Alphabet (GOOG),3.1590052990996003
2022-05-31,Amazon (AMZN),5.90995768254825
2022-05-31,Apple (AAPL),0.6547374627756
2022-05-31,Bed Bath & Beyond (BBBY),0.21118799921249
2022-05-31,BlackBerry (BB),-3.84046902181963
2022-05-31,Clover Health (CLOV),-2.31316934320516
2022-05-31,Microsoft (MSFT),0.52315529923896
2022-05-31,Nokia (NOK),-1.55339654805087
2022-05-31,Nvidia (NVDA),1.68953047119038
2022-05-31,Tilray (TLRY),-1.70940014188962
2022-05-31,Virgin Galactic (SPCE),0.27662490835065
2022-06-01,AMC Entertainment (AMC),-11.22132399327638
2022-06-01,Alphabet (GOOG),0.8292285808717701
2022-06-01,Amazon (AMZN),2.61036494978161
2022-06-01,Apple (AAPL),0.7168470760672699
2022-06-01,Bed Bath & Beyond (BBBY),-7.6923030541898
2022-06-01,BlackBerry (BB),-5.37634975674713
2022-06-01,Clover Health (CLOV),-0.72859678543995
2022-06-01,Microsoft (MSFT),1.06271192069271
2022-06-01,Nokia (NOK),-0.59172009452849
2022-06-01,Nvidia (NVDA),-0.76562563578287
2022-06-01,Tilray (TLRY),-1.3043466092057099
2022-06-01,Virgin Galactic (SPCE),-1.17241431926858
2022-06-02,AMC Entertainment (AMC),-5.44692562565565
2022-06-02,Alphabet (GOOG),0.42504667032585
2022-06-02,Amazon (AMZN),0.34430675506058
2022-06-02,Apple (AAPL),-0.30974113858477004
2022-06-02,Bed Bath & Beyond (BBBY),1.94064008963668
2022-06-02,BlackBerry (BB),0.8116914281397001
2022-06-02,Clover Health (CLOV),-5.32110040371047
2022-06-02,Microsoft (MSFT),-1.09474900723633
2022-06-02,Nokia (NOK),0.99206728399419
2022-06-02,Nvidia (NVDA),2.97066272942441
2022-06-02,Tilray (TLRY),-0.22025885746034998
2022-06-02,Virgin Galactic (SPCE),3.00069998231076
2022-06-03,AMC Entertainment (AMC),-3.54504832783351
2022-06-03,Alphabet (GOOG),-1.30070114611754
2022-06-03,Amazon (AMZN),-0.9632983668443199
2022-06-03,Apple (AAPL),-2.1815316708882904
2022-06-03,Bed Bath & Beyond (BBBY),-5.82307323620451
2022-06-03,BlackBerry (BB),-1.6103044125327801
2022-06-03,Clover Health (CLOV),0.38759654104532
2022-06-03,Microsoft (MSFT),-0.43691305884586
2022-06-03,Nokia (NOK),-0.58939506697454
2022-06-03,Nvidia (NVDA),-1.46286512129721
2022-06-03,Tilray (TLRY),-2.64901449974362
2022-06-03,Virgin Galactic (SPCE),-2.10027381307286
2022-06-06,AMC Entertainment (AMC),-3.67534824263605
2022-06-06,Alphabet (GOOG),2.60732141770643
2022-06-06,Amazon (AMZN),3.68971375481077
2022-06-06,Apple (AAPL),0.40549172032557
2022-06-06,Bed Bath & Beyond (BBBY),-0.23780623605492002
2022-06-06,BlackBerry (BB),-1.8003294780802699
2022-06-06,Clover Health (CLOV),4.24710954284663
2022-06-06,Microsoft (MSFT),0.26695207027356
2022-06-06,Nokia (NOK),0.59288952860876
2022-06-06,Nvidia (NVDA),0.02585753728268
2022-06-06,Tilray (TLRY),-2.49432336696783
2022-06-06,Virgin Galactic (SPCE),0.20761061153754998
2022-06-07,AMC Entertainment (AMC),5.3259147882138
2022-06-07,Alphabet (GOOG),-1.38180040639497
2022-06-07,Amazon (AMZN),-3.79099682982967
2022-06-07,Apple (AAPL),0.28942091578612
2022-06-07,Bed Bath & Beyond (BBBY),1.07269600990185
2022-06-07,BlackBerry (BB),2.1666685740152998
2022-06-07,Clover Health (CLOV),-5.92592900018463
2022-06-07,Microsoft (MSFT),-0.38295565723877
2022-06-07,Nokia (NOK),-0.3929269219441
2022-06-07,Nvidia (NVDA),-1.7427704412699498
2022-06-07,Tilray (TLRY),-5.58140086766616
2022-06-07,Virgin Galactic (SPCE),-3.7292816224055505
2022-06-08,AMC Entertainment (AMC),7.54716981132075
2022-06-08,Alphabet (GOOG),0.76209292339786
2022-06-08,Amazon (AMZN),-0.28202939437914
2022-06-08,Apple (AAPL),0.5838893403943
2022-06-08,Bed Bath & Beyond (BBBY),2.35849969028074
2022-06-08,BlackBerry (BB),0.97879187046334
2022-06-08,Clover Health (CLOV),4.72441440078277
2022-06-08,Microsoft (MSFT),-0.047598169548700005
2022-06-08,Nokia (NOK),-0.39447692799504
2022-06-08,Nvidia (NVDA),0.94737002724094
2022-06-08,Tilray (TLRY),1.2315318088559501
2022-06-08,Virgin Galactic (SPCE),7.460545144610629
2022-06-09,AMC Entertainment (AMC),-5.05263345283374
2022-06-09,Alphabet (GOOG),-0.24948606757472003
2022-06-09,Amazon (AMZN),-1.9797955137310599
2022-06-09,Apple (AAPL),-1.28110911556647
2022-06-09,Bed Bath & Beyond (BBBY),-6.33640750458158
2022-06-09,BlackBerry (BB),-1.2924058637566
2022-06-09,Clover Health (CLOV),-4.88722218970607
2022-06-09,Microsoft (MSFT),-0.10623023623511
2022-06-09,Nokia (NOK),-1.38614196074299
2022-06-09,Nvidia (NVDA),-1.2878004074048899
2022-06-09,Tilray (TLRY),-5.35279857575358
2022-06-09,Virgin Galactic (SPCE),-1.73564274467731
2022-06-10,AMC Entertainment (AMC),-5.91278792700451
2022-06-10,Alphabet (GOOG),-4.10054658955745
2022-06-10,Amazon (AMZN),-5.60593807145767
2022-06-10,Apple (AAPL),-4.85975166591017
2022-06-10,Bed Bath & Beyond (BBBY),-9.34809616462225
2022-06-10,BlackBerry (BB),-6.05565228005028
2022-06-10,Clover Health (CLOV),-7.5098837695278196
2022-06-10,Microsoft (MSFT),-4.44795029991066
2022-06-10,Nokia (NOK),-4.41766645279211
2022-06-10,Nvidia (NVDA),-6.52828420789896
2022-06-10,Tilray (TLRY),-8.22622527073838
2022-06-10,Virgin Galactic (SPCE),-8.28804514196562
2022-06-13,AMC Entertainment (AMC),-4.16339161060239
2022-06-13,Alphabet (GOOG),-3.7697061207308598
2022-06-13,Amazon (AMZN),-6.95196426591497
2022-06-13,Apple (AAPL),-3.94998421112025
2022-06-13,Bed Bath & Beyond (BBBY),-6.784260620949389
2022-06-13,BlackBerry (BB),-6.620203009689921
2022-06-13,Clover Health (CLOV),-7.90598075065379
2022-06-13,Microsoft (MSFT),-4.43625101523244
2022-06-13,Nokia (NOK),-1.89075941723289
2022-06-13,Nvidia (NVDA),-7.82618862404989
2022-06-13,Tilray (TLRY),-6.72268946847682
2022-06-13,Virgin Galactic (SPCE),-10.00000282570168
2022-06-14,AMC Entertainment (AMC),-1.22950508914235
2022-06-14,Alphabet (GOOG),-0.6967698688839601
2022-06-14,Amazon (AMZN),-1.55810366795993
2022-06-14,Apple (AAPL),-0.96893312733967
2022-06-14,Bed Bath & Beyond (BBBY),1.16448216941338
2022-06-14,BlackBerry (BB),-1.67910728257538
2022-06-14,Clover Health (CLOV),-0.69604949813164
2022-06-14,Microsoft (MSFT),-1.31716276725628
2022-06-14,Nokia (NOK),2.35546320593851
2022-06-14,Nvidia (NVDA),-1.50808700877586
2022-06-14,Tilray (TLRY),-0.30030002079182
2022-06-14,Virgin Galactic (SPCE),-3.8683072272503103
2022-06-15,AMC Entertainment (AMC),7.634855284079781
2022-06-15,Alphabet (GOOG),3.3243500989501698
2022-06-15,Amazon (AMZN),3.9855076417248503
2022-06-15,Apple (AAPL),2.5767398341693704
2022-06-15,Bed Bath & Beyond (BBBY),3.4532410725446905
2022-06-15,BlackBerry (BB),4.55408441791167
2022-06-15,Clover Health (CLOV),5.60747101292573
2022-06-15,Microsoft (MSFT),3.89028947053542
2022-06-15,Nokia (NOK),0.83681924889771
2022-06-15,Nvidia (NVDA),4.9919014259075
2022-06-15,Tilray (TLRY),-1.80722722849383
2022-06-15,Virgin Galactic (SPCE),5.49656873215536
2022-06-16,AMC Entertainment (AMC),-3.62374909292486
2022-06-16,Alphabet (GOOG),-2.47406068576111
2022-06-16,Amazon (AMZN),-4.10782672641463
2022-06-16,Apple (AAPL),-3.6041918452247197
2022-06-16,Bed Bath & Beyond (BBBY),-10.98748199674464
2022-06-16,BlackBerry (BB),-4.35572119756565
2022-06-16,Clover Health (CLOV),-3.3185861946991504
2022-06-16,Microsoft (MSFT),-3.0865667013779596
2022-06-16,Nokia (NOK),-3.52697241160779
2022-06-16,Nvidia (NVDA),-5.48968159171936
2022-06-16,Tilray (TLRY),-3.68097809540268
2022-06-16,Virgin Galactic (SPCE),-2.77552361729408
2022-06-17,AMC Entertainment (AMC),1.68000030517578
2022-06-17,Alphabet (GOOG),-0.03751503323856
2022-06-17,Amazon (AMZN),2.29489528003261
2022-06-17,Apple (AAPL),0.52118924736561
2022-06-17,Bed Bath & Beyond (BBBY),7.031246914994011
2022-06-17,BlackBerry (BB),0.56926394529275
2022-06-17,Clover Health (CLOV),4.34782751020943
2022-06-17,Microsoft (MSFT),1.24484756844576
2022-06-17,Nokia (NOK),0.43010710787809003
2022-06-17,Nvidia (NVDA),0.33245438802176
2022-06-17,Tilray (TLRY),4.7770653483284
2022-06-17,Virgin Galactic (SPCE),6.0934935209052
2022-06-21,AMC Entertainment (AMC),1.73092263075149
2022-06-21,Alphabet (GOOG),3.1336529430044897
2022-06-21,Amazon (AMZN),4.3466010007215
2022-06-21,Apple (AAPL),2.99067904476864
2022-06-21,Bed Bath & Beyond (BBBY),4.67153541775913
2022-06-21,BlackBerry (BB),2.83018137985151
2022-06-21,Clover Health (CLOV),2.19298039226758
2022-06-21,Microsoft (MSFT),1.6966067864271301
2022-06-21,Nokia (NOK),2.35546320593851
2022-06-21,Nvidia (NVDA),6.3332323076507695
2022-06-21,Tilray (TLRY),2.43160865147842
2022-06-21,Virgin Galactic (SPCE),0.23603251676751
2022-06-22,AMC Entertainment (AMC),2.24284574639137
2022-06-22,Alphabet (GOOG),0.97317391503068
2022-06-22,Amazon (AMZN),0.44790827940711997
2022-06-22,Apple (AAPL),0.5107230123384
2022-06-22,Bed Bath & Beyond (BBBY),-3.4867503115735
2022-06-22,BlackBerry (BB),-0.18348169531452002
2022-06-22,Clover Health (CLOV),-0.85836830821445
2022-06-22,Microsoft (MSFT),0.9499562032323199
2022-06-22,Nokia (NOK),-0.83682922457004
2022-06-22,Nvidia (NVDA),-2.0343407082651
2022-06-22,Tilray (TLRY),-0.59347126426372
2022-06-22,Virgin Galactic (SPCE),3.29670395478416
2022-06-23,AMC Entertainment (AMC),-3.1013603565097
2022-06-23,Alphabet (GOOG),-0.50364820376829
2022-06-23,Amazon (AMZN),0.7758876017947199
2022-06-23,Apple (AAPL),0.6024984495869
2022-06-23,Bed Bath & Beyond (BBBY),3.3236996609494898
2022-06-23,BlackBerry (BB),-0.73529340868178
2022-06-23,Clover Health (CLOV),2.16450015388836
2022-06-23,Microsoft (MSFT),0.85545809176206
2022-06-23,Nokia (NOK),-1.26582163875056
2022-06-23,Nvidia (NVDA),-0.46212281613038997
2022-06-23,Tilray (TLRY),6.86567240660005
2022-06-23,Virgin Galactic (SPCE),-0.77507779402663
2022-06-24,AMC Entertainment (AMC),-1.87354189641518
2022-06-24,Alphabet (GOOG),4.80668053659756
2022-06-24,Amazon (AMZN),3.2831850305067705
2022-06-24,Apple (AAPL),2.39556058297625
2022-06-24,Bed Bath & Beyond (BBBY),4.61538348677597
2022-06-24,BlackBerry (BB),6.66666902141801
2022-06-24,Clover Health (CLOV),1.05932612197918
2022-06-24,Microsoft (MSFT),3.31958824506686
2022-06-24,Nokia (NOK),3.2051303604573
2022-06-24,Nvidia (NVDA),3.34638986356425
2022-06-24,Tilray (TLRY),3.91061753876367
2022-06-24,Virgin Galactic (SPCE),3.8443928907514
2022-06-27,AMC Entertainment (AMC),17.342882721575638
2022-06-27,Alphabet (GOOG),0.51628116532584
2022-06-27,Amazon (AMZN),1.08817092144926
2022-06-27,Apple (AAPL),1.11338298237009
2022-06-27,Bed Bath & Beyond (BBBY),-6.14973311462572
2022-06-27,BlackBerry (BB),1.90971618587243
2022-06-27,Clover Health (CLOV),1.0482220321759999
2022-06-27,Microsoft (MSFT),0.11940323663057
2022-06-27,Nokia (NOK),0.8281565731855101
2022-06-27,Nvidia (NVDA),1.1085234672884
2022-06-27,Tilray (TLRY),-1.07526778347825
2022-06-27,Virgin Galactic (SPCE),-0.73746591722121
2022-06-28,AMC Entertainment (AMC),-3.0508461645094
2022-06-28,Alphabet (GOOG),-1.16855453395243
2022-06-28,Amazon (AMZN),-2.65299609573926
2022-06-28,Apple (AAPL),-0.04878898985204
2022-06-28,Bed Bath & Beyond (BBBY),-2.13675350106816
2022-06-28,BlackBerry (BB),2.21465275937626
2022-06-28,Clover Health (CLOV),1.6597493953715001
2022-06-28,Microsoft (MSFT),-0.51807088859502
2022-06-28,Nokia (NOK),0.0
2022-06-28,Nvidia (NVDA),-0.73860286021725
2022-06-28,Tilray (TLRY),1.08695546541865
2022-06-28,Virgin Galactic (SPCE),-0.07429590530084
2022-06-29,AMC Entertainment (AMC),-2.86713176184258
2022-06-29,Alphabet (GOOG),-3.5568690639576004
2022-06-29,Amazon (AMZN),-3.36090610503693
2022-06-29,Apple (AAPL),-1.9174452901335002
2022-06-29,Bed Bath & Beyond (BBBY),-20.524015588063772
2022-06-29,BlackBerry (BB),-4.16666666666666
2022-06-29,Clover Health (CLOV),-7.75510422540968
2022-06-29,Microsoft (MSFT),-1.85081202413828
2022-06-29,Nokia (NOK),-2.05338618033844
2022-06-29,Nvidia (NVDA),-8.03395359898339
2022-06-29,Tilray (TLRY),-8.06451478518838
2022-06-29,Virgin Galactic (SPCE),-7.286242053038889
2022-06-30,AMC Entertainment (AMC),-0.28797668008883
2022-06-30,Alphabet (GOOG),-2.05402211121278
2022-06-30,Amazon (AMZN),-2.53175746704921
2022-06-30,Apple (AAPL),-1.6350345359324499
2022-06-30,Bed Bath & Beyond (BBBY),-2.38095446030505
2022-06-30,BlackBerry (BB),-4.86956886623216
2022-06-30,Clover Health (CLOV),-4.2035411066863
2022-06-30,Microsoft (MSFT),-0.93140528687886
2022-06-30,Nokia (NOK),-2.51572088131902
2022-06-30,Nvidia (NVDA),-1.59924072572807
2022-06-30,Tilray (TLRY),-4.38596760295918
2022-06-30,Virgin Galactic (SPCE),-0.88212195666433
2022-07-01,AMC Entertainment (AMC),3.3212998229401998
2022-07-01,Alphabet (GOOG),-1.36841412752822
2022-07-01,Amazon (AMZN),1.45128460935037
2022-07-01,Apple (AAPL),0.48420769862561996
2022-07-01,Bed Bath & Beyond (BBBY),-5.816134094125689
2022-07-01,BlackBerry (BB),0.18281954781364998
2022-07-01,Clover Health (CLOV),3.9260988288526804
2022-07-01,Microsoft (MSFT),0.09247109602119
2022-07-01,Nokia (NOK),0.21504842665788998
2022-07-01,Nvidia (NVDA),-3.23761376335536
2022-07-01,Tilray (TLRY),-1.52905053846872
2022-07-01,Virgin Galactic (SPCE),2.2653777865943603
2022-07-05,AMC Entertainment (AMC),-5.1013310587324
2022-07-05,Alphabet (GOOG),3.8670316520963803
2022-07-05,Amazon (AMZN),3.94533196451452
2022-07-05,Apple (AAPL),1.84839430977954
2022-07-05,Bed Bath & Beyond (BBBY),-3.7848617119992802
2022-07-05,BlackBerry (BB),2.9197052345843097
2022-07-05,Clover Health (CLOV),7.55555894639756
2022-07-05,Microsoft (MSFT),1.2357170221412002
2022-07-05,Nokia (NOK),-2.36050773131105
2022-07-05,Nvidia (NVDA),-0.61076687188654
2022-07-05,Tilray (TLRY),0.62111741455932
2022-07-05,Virgin Galactic (SPCE),2.53164308649138
2022-07-06,AMC Entertainment (AMC),-3.97643567663333
2022-07-06,Alphabet (GOOG),2.01608765529861
2022-07-06,Amazon (AMZN),1.22721029401122
2022-07-06,Apple (AAPL),1.77246980864178
2022-07-06,Bed Bath & Beyond (BBBY),-1.44926906687211
2022-07-06,BlackBerry (BB),4.4326242184076605
2022-07-06,Clover Health (CLOV),3.7190046004932302
2022-07-06,Microsoft (MSFT),1.9050798687156998
2022-07-06,Nokia (NOK),0.65933476293649
2022-07-06,Nvidia (NVDA),2.32449106370704
2022-07-06,Tilray (TLRY),9.259257760285571
2022-07-06,Virgin Galactic (SPCE),2.46913344044998
2022-07-07,AMC Entertainment (AMC),12.653371344763432
2022-07-07,Alphabet (GOOG),3.0167098248456
2022-07-07,Amazon (AMZN),1.3075809343101101
2022-07-07,Apple (AAPL),1.6861004835549702
2022-07-07,Bed Bath & Beyond (BBBY),24.99998998241313
2022-07-07,BlackBerry (BB),3.7351489306582497
2022-07-07,Clover Health (CLOV),4.78088145153789
2022-07-07,Microsoft (MSFT),0.39927137699543996
2022-07-07,Nokia (NOK),1.31004244059005
2022-07-07,Nvidia (NVDA),4.08642496707989
2022-07-07,Tilray (TLRY),1.41242804675374
2022-07-07,Virgin Galactic (SPCE),10.69277187384583
2022-07-08,AMC Entertainment (AMC),4.28863262380352
2022-07-08,Alphabet (GOOG),0.47804812969016003
2022-07-08,Amazon (AMZN),-0.35045391931048
2022-07-08,Apple (AAPL),0.68236095474307
2022-07-08,Bed Bath & Beyond (BBBY),-8.90755882287414
2022-07-08,BlackBerry (BB),-0.16366986355668
2022-07-08,Clover Health (CLOV),1.1406832731696501
2022-07-08,Microsoft (MSFT),-0.35679456767594997
2022-07-08,Nokia (NOK),1.077590348569
2022-07-08,Nvidia (NVDA),0.57698224305637
2022-07-08,Tilray (TLRY),0.8356538191369899
2022-07-08,Virgin Galactic (SPCE),1.22449188783206
2022-07-11,AMC Entertainment (AMC),-2.15404654229558
2022-07-11,Alphabet (GOOG),-1.3621416810299098
2022-07-11,Amazon (AMZN),-1.95573747082368
2022-07-11,Apple (AAPL),-0.6167425572944
2022-07-11,Bed Bath & Beyond (BBBY),-5.53505879173337
2022-07-11,BlackBerry (BB),-2.62294835923848
2022-07-11,Clover Health (CLOV),-1.31579265794491
2022-07-11,Microsoft (MSFT),-0.58560510573526
2022-07-11,Nokia (NOK),-0.63966331433542
2022-07-11,Nvidia (NVDA),-3.18014030055924
2022-07-11,Tilray (TLRY),-4.6961282665651405
2022-07-11,Virgin Galactic (SPCE),-3.0913980820507203
2022-07-12,AMC Entertainment (AMC),7.67177875977038
2022-07-12,Alphabet (GOOG),-0.7954911017426101
2022-07-12,Amazon (AMZN),-0.93613269138732
2022-07-12,Apple (AAPL),1.23431367029964
2022-07-12,Bed Bath & Beyond (BBBY),2.92968942812881
2022-07-12,BlackBerry (BB),-2.69360009883533
2022-07-12,Clover Health (CLOV),-2.66666412353515
2022-07-12,Microsoft (MSFT),-0.22136207578613
2022-07-12,Nokia (NOK),-0.21458696077491998
2022-07-12,Nvidia (NVDA),-0.61828214558595
2022-07-12,Tilray (TLRY),-4.34782879113696
2022-07-12,Virgin Galactic (SPCE),-3.67544889158839
2022-07-13,AMC Entertainment (AMC),-1.30110961842626
2022-07-13,Alphabet (GOOG),-2.28469770702871
2022-07-13,Amazon (AMZN),-1.28058335657368
2022-07-13,Apple (AAPL),-1.34725499569886
2022-07-13,Bed Bath & Beyond (BBBY),-1.32827650692078
2022-07-13,BlackBerry (BB),0.34602041869434996
2022-07-13,Clover Health (CLOV),-0.19569919022600998
2022-07-13,Microsoft (MSFT),-4.65894535455541
2022-07-13,Nokia (NOK),-0.86021421575619
2022-07-13,Nvidia (NVDA),-0.3629042624935
2022-07-13,Tilray (TLRY),-1.2121200736670101
2022-07-13,Virgin Galactic (SPCE),1.94384087412315
2022-07-14,AMC Entertainment (AMC),-1.56936594608082
2022-07-14,Alphabet (GOOG),-2.75232481980418
2022-07-14,Amazon (AMZN),-0.5367672934992099
2022-07-14,Apple (AAPL),1.7070672940222302
2022-07-14,Bed Bath & Beyond (BBBY),-2.11537809061557
2022-07-14,BlackBerry (BB),-1.20689947171377
2022-07-14,Clover Health (CLOV),-1.96078248044149
2022-07-14,Microsoft (MSFT),0.62709379560372
2022-07-14,Nokia (NOK),-3.03688371514265
2022-07-14,Nvidia (NVDA),0.63739559514734
2022-07-14,Tilray (TLRY),16.8711642308357
2022-07-14,Virgin Galactic (SPCE),-1.12994243740299
2022-07-15,AMC Entertainment (AMC),-1.84948951663797
2022-07-15,Alphabet (GOOG),1.79752243190107
2022-07-15,Amazon (AMZN),3.9665371655063204
2022-07-15,Apple (AAPL),1.28231198472132
2022-07-15,Bed Bath & Beyond (BBBY),-0.19646814503043003
2022-07-15,BlackBerry (BB),0.87260367484165
2022-07-15,Clover Health (CLOV),-0.39999961853027
2022-07-15,Microsoft (MSFT),2.0498533119269298
2022-07-15,Nokia (NOK),3.13199887905926
2022-07-15,Nvidia (NVDA),1.99703462935578
2022-07-15,Tilray (TLRY),-2.36220250711219
2022-07-15,Virgin Galactic (SPCE),4.99999863760811
2022-07-18,AMC Entertainment (AMC),10.20142109243731
2022-07-18,Alphabet (GOOG),0.70131226344798
2022-07-18,Amazon (AMZN),1.42746048806476
2022-07-18,Apple (AAPL),0.47063947434351
2022-07-18,Bed Bath & Beyond (BBBY),2.55905740931738
2022-07-18,BlackBerry (BB),2.94116943401328
2022-07-18,Clover Health (CLOV),6.02410019248709
2022-07-18,Microsoft (MSFT),0.18051282003197
2022-07-18,Nokia (NOK),1.0845924609461601
2022-07-18,Nvidia (NVDA),7.0650065764971695
2022-07-18,Tilray (TLRY),-1.88171862108693
2022-07-18,Virgin Galactic (SPCE),5.44217823887751
2022-07-19,AMC Entertainment (AMC),5.07075858947962
2022-07-19,Alphabet (GOOG),0.00870601617617428
2022-07-19,Amazon (AMZN),1.4585458168121501
2022-07-19,Apple (AAPL),-0.22432643679456
2022-07-19,Bed Bath & Beyond (BBBY),3.0710143232362803
2022-07-19,BlackBerry (BB),1.00841044605193
2022-07-19,Clover Health (CLOV),0.0
2022-07-19,Microsoft (MSFT),-0.42938013069769004
2022-07-19,Nokia (NOK),0.64378134743952
2022-07-19,Nvidia (NVDA),1.2605816816148
2022-07-19,Tilray (TLRY),0.54794466860144
2022-07-19,Virgin Galactic (SPCE),-0.77419281005859
2022-07-20,AMC Entertainment (AMC),-0.50505136997297
2022-07-20,Alphabet (GOOG),1.32393023672454
2022-07-20,Amazon (AMZN),3.8083283101407
2022-07-20,Apple (AAPL),1.64650238941364
2022-07-20,Bed Bath & Beyond (BBBY),6.33147411235917
2022-07-20,BlackBerry (BB),3.9933404655263502
2022-07-20,Clover Health (CLOV),3.03030001996755
2022-07-20,Microsoft (MSFT),1.98290230720739
2022-07-20,Nokia (NOK),0.63965314723195
2022-07-20,Nvidia (NVDA),4.8100499321782095
2022-07-20,Tilray (TLRY),11.44414353032035
2022-07-20,Virgin Galactic (SPCE),1.9505864011872098
2022-07-21,AMC Entertainment (AMC),3.6097084800958896
2022-07-21,Alphabet (GOOG),-0.9627806489753201
2022-07-21,Amazon (AMZN),1.10948743111656
2022-07-21,Apple (AAPL),1.20349082020854
2022-07-21,Bed Bath & Beyond (BBBY),2.2767095196571203
2022-07-21,BlackBerry (BB),0.0
2022-07-21,Clover Health (CLOV),2.94117363472714
2022-07-21,Microsoft (MSFT),0.007558248053407546
2022-07-21,Nokia (NOK),8.89830709668086
2022-07-21,Nvidia (NVDA),1.1766021239097302
2022-07-21,Tilray (TLRY),1.7114839171809602
2022-07-21,Virgin Galactic (SPCE),-0.01275417731237
2022-07-22,AMC Entertainment (AMC),-8.1110593924664
2022-07-22,Alphabet (GOOG),-1.7619987808596902
2022-07-22,Amazon (AMZN),0.5206259782323001
2022-07-22,Apple (AAPL),0.4563806785703
2022-07-22,Bed Bath & Beyond (BBBY),-0.6849308357518
2022-07-22,BlackBerry (BB),0.0
2022-07-22,Clover Health (CLOV),0.0
2022-07-22,Microsoft (MSFT),0.16609607742748
2022-07-22,Nokia (NOK),0.38910469739348
2022-07-22,Nvidia (NVDA),-0.97553144215402
2022-07-22,Tilray (TLRY),-9.85576592429843
2022-07-22,Virgin Galactic (SPCE),-1.42875348054922
2022-07-25,AMC Entertainment (AMC),-7.7606607291021295
2022-07-25,Alphabet (GOOG),-2.29722430386156
2022-07-25,Amazon (AMZN),-1.48207219948331
2022-07-25,Apple (AAPL),-0.79345117919743
2022-07-25,Bed Bath & Beyond (BBBY),-11.724142807133681
2022-07-25,BlackBerry (BB),-5.12000274658203
2022-07-25,Clover Health (CLOV),-5.07142722728298
2022-07-25,Microsoft (MSFT),-1.4434804832066999
2022-07-25,Nokia (NOK),0.19380289103789
2022-07-25,Nvidia (NVDA),-4.691931185892511
2022-07-25,Tilray (TLRY),-2.66666412353515
